order_id,quantity,item_name,choice_description,item_price
981,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
981,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
982,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",9.25
983,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98
983,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
984,1,Canned Soft Drink,[Coke],1.25
984,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Lettuce]]",9.25
985,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Guacamole, Lettuce]]",10.98
986,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
986,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
987,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Lettuce, Guacamole, Sour Cream, Cheese, Fajita Vegetables, Rice]]",11.75
987,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Guacamole, Sour Cream, Rice, Fajita Vegetables, Lettuce]]",11.25
988,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Cheese, Lettuce]]",8.49
988,1,Carnitas Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Pinto Beans, Cheese, Guacamole, Lettuce]]",11.48
989,1,Canned Soft Drink,[Diet Coke],1.25
989,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.25
990,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.99
990,1,Canned Soda,[Coca Cola],1.09
991,1,Chicken Bowl,"[Fresh Tomato Salsa, [Guacamole, Cheese, Sour Cream, Fajita Vegetables, Rice]]",11.25
992,1,Chicken Bowl,"[Fresh Tomato Salsa, Cheese]",8.75
993,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Cheese, Lettuce]]",8.49
994,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Guacamole, Lettuce]]",10.98
995,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25
995,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.25
996,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Lettuce]]",8.75
996,1,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
996,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
996,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]",11.25
997,2,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole]]",22.5
998,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.49
999,2,Canned Soft Drink,[Sprite],2.5
999,1,Chicken Soft Tacos,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]]",8.75
999,1,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]]",8.75
999,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]]",9.25
1000,1,Barbacoa Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
1000,1,Chicken Bowl,"[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]",11.25
1001,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.99
1001,1,Canned Soda,[Coca Cola],1.09
1002,1,Barbacoa Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Lettuce]]",8.99
1003,1,Carnitas Burrito,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole]]",11.75
1003,1,Canned Soft Drink,[Diet Coke],1.25
1004,2,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Pinto Beans, Sour Cream, Cheese, Guacamole]]",21.96
1005,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75
1005,1,Canned Soft Drink,[Coke],1.25
1006,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Lettuce]]",8.75
1006,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
1006,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25
1006,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1006,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1006,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75
1006,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]",11.25
1007,1,Carnitas Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese]]",8.99
1007,1,Canned Soda,[Diet Dr. Pepper],1.09
1008,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75
1008,1,Canned Soft Drink,[Sprite],1.25
1009,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49
1009,1,Canned Soda,[Diet Coke],1.09
1010,1,Carnitas Bowl,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Cheese, Guacamole]]",11.48
1010,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]",8.49
1010,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]",8.49
1011,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Lettuce, Sour Cream, Cheese, Rice]]",9.25
1011,1,Canned Soft Drink,[Coke],1.25
1012,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1012,1,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
1013,1,Carnitas Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1013,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1014,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Cheese, Rice, Pinto Beans, Sour Cream]]",8.99
1014,1,Canned Soda,[Coca Cola],1.09
1015,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Cheese, Guacamole, Lettuce]]",11.25
1016,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Sour Cream, Guacamole, Lettuce]]",11.25
1016,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",9.25
1016,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1017,1,Veggie Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.25
1017,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]]",11.25
1018,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream]]",9.25
1019,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1020,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75
1021,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",11.25
1022,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Guacamole]]",10.98
1023,2,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]",16.98
1024,2,Carnitas Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",18.5
1025,1,Chicken Bowl,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",10.98
1025,1,Canned Soda,[Mountain Dew],1.09
1026,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25
1026,1,Carnitas Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
1026,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",8.75
1027,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",17.5
1028,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75
1029,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75
1029,1,Canned Soft Drink,[Diet Coke],1.25
1030,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",9.25
1030,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75
1030,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, Fajita Vegetables]",8.75
1031,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",17.5
1032,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]",9.39
1032,1,Canned Soft Drink,[Diet Coke],1.25
1033,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole, Lettuce]]",11.25
1033,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]",8.75
1033,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",8.75
1034,1,Chicken Bowl,"[Fresh Tomato Salsa, [Sour Cream, Fajita Vegetables, Rice, Guacamole, Cheese]]",11.25
1035,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1035,1,Carnitas Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.89
1036,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98
1037,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.25
1038,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",11.25
1038,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",11.25
1039,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Lettuce]]",8.49
1039,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Fajita Veggies, Guacamole]]",10.98
1040,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Lettuce]]",8.49
1040,1,Izze,[Clementine],3.39
1041,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]",9.25
1041,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, Rice]",8.75
1042,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Black Beans, Sour Cream, Cheese, Lettuce]]",9.39
1043,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Guacamole]]",11.75
1044,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.25
1044,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]",11.75
1045,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
1046,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Lettuce]]",8.49
1046,1,Izze,[Clementine],3.39
1047,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",11.75
1047,1,Canned Soft Drink,[Diet Coke],1.25
1048,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",17.5
1049,1,Veggie Burrito,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Guacamole]]",11.25
1049,1,Canned Soft Drink,[Nestea],1.25
1050,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",0.05
1050,1,Canned Soft Drink,[Lemonade],1.25
1051,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]",11.25
1051,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.75
1051,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1051,1,Carnitas Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1052,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",11.25
1052,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
1052,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Guacamole]]",11.25
1053,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
1053,1,Nantucket Nectar,[Pineapple Orange Banana],3.39
1054,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25
1056,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99
1056,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99
1057,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
1057,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",8.75
1058,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1059,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25
1059,1,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",8.75
1060,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Lettuce]]",8.49
1060,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1061,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Sour Cream, Guacamole]]",10.98
1062,1,Veggie Bowl,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98
1063,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.75
1063,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]",8.75
1064,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.75
1064,1,Canned Soft Drink,[Sprite],1.25
1065,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Lettuce]]",8.49
1065,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
1066,1,Veggie Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",8.75
1066,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
1067,1,Veggie Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",8.75
1067,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25
1068,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",8.75
1068,1,Canned Soft Drink,[Diet Coke],1.25
1069,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole]]",11.25
1070,1,Chicken Burrito,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole, Rice]]",11.25
1070,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",9.25
1070,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]]",8.75
1071,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75
1071,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
1071,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1072,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",8.75
1072,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]",8.75
1073,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49
1074,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75
1074,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25
1075,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25
1076,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75
1076,1,6 Pack Soft Drink,[Coke],6.49
1077,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Cheese, Black Beans, Lettuce]]",9.25
1077,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Cheese, Lettuce]]",9.25
1078,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
1079,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
1079,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
1080,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1080,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1081,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
1081,1,Canned Soft Drink,[Nestea],1.25
1082,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1082,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",9.25
1082,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]",11.25
1083,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Cheese, Lettuce]]",8.75
1084,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1085,1,Steak Soft Tacos,"[Fresh Tomato Salsa, Sour Cream]",9.25
1085,1,Carnitas Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
1086,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.25
1087,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1087,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
1088,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole]]",11.89
1088,1,Chicken Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Guacamole]]",11.25
1089,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75
1090,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice]]",8.75
1091,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75
1091,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.25
1091,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1092,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75
1092,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.25
1093,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",8.99
1094,1,Veggie Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49
1094,1,Veggie Salad,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49
1095,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1095,1,Izze,[Blackberry],3.39
1095,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese]]",8.99
1096,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98
1097,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75
1097,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",8.75
1097,2,Canned Soft Drink,[Diet Coke],2.5
1098,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Guacamole]]",11.48
1098,1,Canned Soda,[Sprite],1.09
1099,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1099,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49
1100,2,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]",16.98
1101,1,Veggie Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98
1101,1,Canned Soda,[Sprite],1.09
1102,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",8.75
1102,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans]]",8.75
1103,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]",8.75
1103,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25
1104,1,Chicken Bowl,"[Fresh Tomato Salsa, [Cheese, Guacamole, Sour Cream, Fajita Vegetables, Rice]]",11.25
1105,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]",9.25
1106,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25
1106,1,Barbacoa Crispy Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce, Guacamole]]",11.75
